student_id,name,program,year
7399,James Ruiz,Economics,Sophomore
7400,Ronald Smith,Computer Science,Sophomore
7401,Joshua Henderson,Psychology,Sophomore
7402,Mr. Michael Peters,Civil Engineering,Senior
7403,Nicholas Berry,Biology,Junior
7404,William Werner,Physics,Senior
7405,Craig Tate,Data Science,Sophomore
7406,Jessica White,Data Science,Sophomore
7407,Sara Goodman,Physics,Junior
7408,Mackenzie Price DDS,Information Technology,Junior
7409,Jared Stark,Psychology,Senior
7410,Brian Taylor,Economics,Junior
7411,Shannon Chapman,Finance,Sophomore
7412,Alexandra Foster,Electrical Engineering,Junior
7413,Kathy Ortega,Data Science,Sophomore
7414,Ashley May DDS,Information Technology,Junior
7415,Edgar Stevens,Chemistry,Junior
7416,Jocelyn Chambers,Data Science,Sophomore
7417,Stephen Walker,Chemistry,Junior
7418,Kyle Johnson,Economics,Junior
7419,Ashley Bell,Finance,Senior
7420,Alyssa Morales,Civil Engineering,Sophomore
7421,Latoya Nelson,Mechanical Engineering,Junior
7422,Pam Miller,Chemistry,Senior
7423,Dillon Nelson,Marketing,Junior
7424,Maxwell Whitaker,Psychology,Sophomore
7425,Christine Jennings,Finance,Senior
7426,Ashlee Williams,Mathematics,Sophomore
7427,Rebecca Baker,Mechanical Engineering,Senior
7428,Tina Hancock,Marketing,Senior
7429,Daniel Jones III,Data Science,Junior
7430,Ashley Smith,Electrical Engineering,Senior
7431,Matthew Garza,Mechanical Engineering,Senior
7432,Patricia Williams,Mechanical Engineering,Junior
7433,Steven Martin,Computer Science,Sophomore
7434,Brittany Hoffman,Economics,Sophomore
7435,Sarah Frost,Economics,Junior
7436,Joshua Johnson,Information Technology,Senior
7437,Sherri Guzman,Biology,Junior
7438,Charles Blevins,Finance,Senior
7439,Deanna Woodard,Computer Science,Junior
7440,Elizabeth Green,Psychology,Sophomore
7441,Anthony Flores,Electrical Engineering,Junior
7442,Antonio Woods,Electrical Engineering,Senior
7443,Mrs. Sara Hebert,Information Technology,Sophomore
7444,Thomas Reyes,Mathematics,Senior
7445,Richard Garcia,Mathematics,Junior
7446,Angelica Simpson,Mechanical Engineering,Senior
7447,Chad Thornton,Civil Engineering,Sophomore
7448,Emily Abbott,Marketing,Junior
7449,Chad Escobar,Mathematics,Junior
7450,April Arellano,Mathematics,Sophomore
7451,Regina Davis,Electrical Engineering,Senior
7452,Casey Ferguson,Computer Science,Junior
7453,Elizabeth Taylor,Psychology,Junior
7454,Mr. Raymond Lawson,Computer Science,Junior
7455,Karen Hicks,Physics,Senior
7456,Edward Patterson DDS,Psychology,Sophomore
7457,Richard Miller,Mechanical Engineering,Junior
7458,Kathryn Mendez,Electrical Engineering,Junior
7459,William Martinez,Biology,Junior
7460,Donna Wright,Chemistry,Junior
7461,Gregory Wiley,Psychology,Senior
7462,David Mora,Biology,Senior
7463,Anthony Carlson,Civil Engineering,Junior
7464,Matthew Price,Information Technology,Sophomore
7465,David Cooper,Economics,Junior
7466,Frank Todd,Chemistry,Sophomore
7467,Eric Jones Jr.,Finance,Senior
7468,John Stokes,Data Science,Senior
7469,Julie Daniels,Biology,Junior
7470,Desiree Fox,Physics,Senior
7471,Jessica Munoz,Mechanical Engineering,Senior
7472,Vicki Harper,Biology,Senior
7473,Mrs. Ashley Mooney,Physics,Senior
7474,Gina Hayes,Marketing,Sophomore
7475,Sylvia Clark,Information Technology,Sophomore
7476,Jonathan Tanner,Information Technology,Senior
7477,Cathy Little,Computer Science,Senior
7478,Christopher Powell,Biology,Sophomore
7479,Heidi Richardson,Economics,Senior
7480,Shane Alvarez,Civil Engineering,Senior
7481,Angela Trevino,Finance,Sophomore
7482,Denise Combs,Electrical Engineering,Junior
7483,Robert Hicks,Finance,Senior
7484,Jennifer White,Civil Engineering,Sophomore
7485,Michael Wallace,Electrical Engineering,Junior
7486,Sherri Smith,Psychology,Junior
7487,Robin Ortiz,Mathematics,Sophomore
7488,Megan Mcneil,Civil Engineering,Junior
7489,Ariel Taylor,Finance,Junior
7490,John Jackson,Information Technology,Sophomore
7491,Ashley Bell,Psychology,Junior
7492,Candace Perez,Information Technology,Junior
7493,Catherine Hawkins,Civil Engineering,Junior
7494,Joshua Ruiz,Biology,Senior
7495,Kelly Howard,Mechanical Engineering,Senior
7496,Linda Johnson,Biology,Sophomore
7497,Andrew Potter,Chemistry,Sophomore
7498,Larry Wilson,Finance,Junior
7499,Richard Bush,Physics,Senior
7500,Hannah Johnson,Physics,Junior
7501,Patricia Lee,Psychology,Junior
7502,Terri Pennington,Electrical Engineering,Sophomore
7503,Marvin Vargas,Computer Science,Junior
7504,Adrienne Noble,Computer Science,Sophomore
7505,Mark Boyle,Computer Science,Sophomore
7506,John Hooper,Civil Engineering,Junior
7507,Julie Allen,Psychology,Senior
7508,Joshua York,Psychology,Senior
7509,Eric Howell,Marketing,Junior
7510,Michelle Rivera,Chemistry,Sophomore
7511,Louis Savage,Marketing,Junior
7512,Philip Hodges,Mathematics,Senior
7513,Matthew Roberts,Biology,Sophomore
7514,Rebecca Roberts,Marketing,Senior
7515,Betty Johnson,Biology,Sophomore
7516,Jordan Peters,Civil Engineering,Senior
7517,Alison Walker,Biology,Sophomore
7518,William Hansen,Electrical Engineering,Junior
7519,Allison Cowan,Mechanical Engineering,Sophomore
7520,Kevin Wilson,Biology,Junior
7521,Daniel Guerrero,Finance,Sophomore
7522,Michelle King,Biology,Sophomore
7523,Cynthia Le,Information Technology,Senior
7524,Alexis Olsen,Civil Engineering,Sophomore
7525,Tina Melendez,Finance,Sophomore
7526,Leslie Torres,Electrical Engineering,Senior
7527,Kimberly Ramirez,Civil Engineering,Junior
7528,Nancy Flowers,Psychology,Senior
7529,Jessica Walsh,Physics,Senior
7530,Heather Hernandez,Data Science,Junior
7531,Kimberly Smith,Mathematics,Sophomore
7532,Anthony Rivera,Information Technology,Sophomore
7533,David Avila,Biology,Sophomore
7534,Steven Miller,Electrical Engineering,Senior
7535,Jeremy Davis,Data Science,Sophomore
7536,Matthew Jones,Marketing,Senior
7537,Kristen Taylor,Finance,Sophomore
7538,Alex Ramirez,Marketing,Junior
7539,James Austin,Computer Science,Senior
7540,Sarah Phillips,Mechanical Engineering,Sophomore
7541,Raymond Porter,Economics,Senior
7542,Erica Walter,Electrical Engineering,Junior
7543,Douglas Lopez,Data Science,Sophomore
7544,Stephanie Thompson,Electrical Engineering,Sophomore
7545,Aaron Johnson,Physics,Sophomore
7546,Michael Parker,Finance,Sophomore
7547,Gloria Dunlap,Mechanical Engineering,Junior
7548,Brian Nichols,Civil Engineering,Junior
7549,Douglas Frye,Electrical Engineering,Sophomore
7550,Janet Flowers,Physics,Sophomore
7551,Jamie Martin,Data Science,Senior
7552,Jesse Allen,Computer Science,Senior
7553,Connie Thomas,Marketing,Sophomore
7554,Megan Carter,Information Technology,Junior
7555,Daniel Miller,Marketing,Sophomore
7556,Tammy Taylor,Information Technology,Sophomore
7557,Angel Smith,Physics,Junior
7558,Lisa Long,Data Science,Sophomore
7559,Melissa Greene,Information Technology,Junior
7560,Brett Phillips,Psychology,Junior
7561,Charles Anderson,Psychology,Sophomore
7562,Jason Weaver,Biology,Sophomore
7563,Susan Howard,Economics,Sophomore
7564,Christopher Sullivan,Biology,Sophomore
7565,Karen Mooney,Economics,Senior
7566,Daniel Martinez,Information Technology,Sophomore
7567,Andrew Lewis,Electrical Engineering,Junior
7568,Laurie Porter,Biology,Junior
7569,Richard Nicholson,Electrical Engineering,Junior
7570,Chris Butler,Civil Engineering,Sophomore
7571,Amber Ray,Data Science,Junior
7572,Christine Montgomery,Computer Science,Sophomore
7573,John Munoz Jr.,Electrical Engineering,Senior
7574,Catherine Perkins,Electrical Engineering,Senior
7575,Brett Thomas,Psychology,Sophomore
7576,Jamie Robbins,Information Technology,Junior
7577,Johnathan Palmer,Chemistry,Junior
7578,Wayne Parker,Marketing,Senior
7579,Lauren Howell,Finance,Sophomore
7580,Crystal Mitchell,Data Science,Senior
7581,Monica Madden,Mechanical Engineering,Junior
7582,David Rivers,Information Technology,Sophomore
7583,Julie Moon,Marketing,Sophomore
7584,Angela Rivera,Finance,Sophomore
7585,Nicholas Massey,Finance,Senior
7586,Richard Wilson,Civil Engineering,Sophomore
7587,Peter Gonzalez,Mathematics,Junior
7588,Susan Mora,Information Technology,Sophomore
7589,Valerie Patterson,Computer Science,Junior
7590,Jeffrey Brown,Data Science,Sophomore
7591,John Kemp,Information Technology,Senior
7592,Calvin Bowers,Mechanical Engineering,Sophomore
7593,Brandon Graves,Physics,Junior
7594,Joshua Russell,Economics,Sophomore
7595,Nathan Brown,Information Technology,Junior
7596,Benjamin Wilson,Mechanical Engineering,Senior
7597,Joshua Ho,Electrical Engineering,Junior
7598,Mark Woods,Economics,Senior
7599,George Taylor,Civil Engineering,Junior
7600,John Ryan,Biology,Senior
7601,Andrea Taylor,Biology,Sophomore
7602,Kellie Mitchell,Physics,Sophomore
7603,Jennifer Buck,Mathematics,Senior
7604,Dustin Hernandez,Psychology,Senior
7605,Alex Johnson,Physics,Junior
7606,Jody Rogers,Information Technology,Senior
7607,Laura Medina,Civil Engineering,Senior
7608,Brittany Sanchez,Physics,Sophomore
7609,Christine Green,Civil Engineering,Sophomore
7610,Matthew Shaw,Mechanical Engineering,Junior
7611,Lonnie Martinez,Biology,Junior
7612,Vincent Reeves,Biology,Senior
7613,Matthew Harris,Mechanical Engineering,Junior
7614,Jennifer Hudson,Psychology,Junior
7615,Gina Clark,Marketing,Sophomore
7616,Amanda Garcia,Marketing,Junior
7617,Seth Olsen,Biology,Sophomore
7618,Carla Patterson,Marketing,Junior
7619,Jeffrey Glenn,Chemistry,Senior
7620,Shelby Wood,Psychology,Sophomore
7621,Katherine Holder,Economics,Sophomore
7622,Gregory Rivers,Computer Science,Senior
7623,Katherine Davenport,Physics,Senior
7624,Emily Potter,Biology,Junior
7625,Vanessa Green,Marketing,Senior
7626,Edward Simmons,Finance,Junior
7627,Robert Lane,Biology,Sophomore
7628,Sandra Smith,Information Technology,Sophomore
7629,Charles Smith,Civil Engineering,Junior
7630,Carl Bradley,Biology,Sophomore
7631,Joseph Cook,Chemistry,Sophomore
7632,Robert Brown,Information Technology,Sophomore
7633,Cameron West,Electrical Engineering,Junior
7634,Johnathan Harper,Chemistry,Sophomore
7635,Francisco Johnson,Civil Engineering,Junior
7636,Richard Scott,Information Technology,Sophomore
7637,Sharon Jones,Chemistry,Senior
7638,Elizabeth Melton,Computer Science,Senior
7639,Stephanie Lopez,Chemistry,Sophomore
7640,Eileen Snyder,Economics,Senior
7641,Shannon Donovan,Civil Engineering,Junior
7642,Monica Smith,Mathematics,Senior
7643,Valerie Sharp,Information Technology,Junior
7644,Shawn Brooks,Physics,Senior
7645,Doris Rios,Mathematics,Senior
7646,Dalton Santos,Mathematics,Sophomore
7647,Anna Chavez,Finance,Junior
7648,Theresa Mercer,Mechanical Engineering,Senior
7649,David Wallace,Civil Engineering,Senior
7650,Brittney Brown,Information Technology,Senior
7651,Michele Stewart,Electrical Engineering,Junior
7652,Jennifer Ross,Electrical Engineering,Junior
7653,Alexandra Gonzalez,Chemistry,Junior
7654,Megan Allison,Mathematics,Sophomore
7655,Rhonda Simmons,Computer Science,Junior
7656,Austin Taylor,Economics,Sophomore
7657,Brittany Underwood,Physics,Junior
7658,Stephanie Cortez,Information Technology,Sophomore
7659,Kathy Adams,Economics,Sophomore
7660,David Oconnell,Marketing,Junior
7661,Christine Mullins,Marketing,Junior
7662,Jerry Johnston,Mathematics,Senior
7663,Richard Jackson,Computer Science,Junior
7664,Kimberly Sullivan,Computer Science,Senior
7665,Margaret Terry,Civil Engineering,Senior
7666,Samuel Bowman,Computer Science,Junior
7667,Thomas Macdonald,Physics,Sophomore
7668,Linda Johnson,Psychology,Junior
7669,Dr. Diana Espinoza,Computer Science,Senior
7670,Sean Thomas,Finance,Sophomore
7671,Pamela Davis,Chemistry,Senior
7672,Cindy Williams,Computer Science,Sophomore
7673,Stacy Smith,Economics,Sophomore
7674,Gary Myers,Psychology,Junior
7675,Richard Schmidt,Mechanical Engineering,Junior
7676,Michelle Brown,Physics,Junior
7677,Claire Warren,Civil Engineering,Junior
7678,Margaret Chandler,Biology,Sophomore
7679,David Jones,Finance,Junior
7680,Dillon Brown,Economics,Senior
7681,Steven Morgan,Computer Science,Junior
7682,Sandra Lee,Physics,Senior
7683,Ashley Robertson,Economics,Junior
7684,Eric Flores,Psychology,Senior
7685,Christina Weber,Information Technology,Junior
7686,Thomas Black,Marketing,Sophomore
7687,Douglas Rodriguez,Computer Science,Sophomore
7688,Joanne Baker,Computer Science,Sophomore
7689,Timothy Johnson,Data Science,Sophomore
7690,Rachel Sandoval,Chemistry,Senior
7691,Larry Benson,Mechanical Engineering,Junior
7692,Christina Miles,Mathematics,Sophomore
7693,Brian Black,Information Technology,Sophomore
7694,William Holmes,Mechanical Engineering,Junior
7695,Bradley Duncan,Psychology,Senior
7696,Janice Kelly,Computer Science,Senior
7697,Kelly Beck,Psychology,Sophomore
7698,Austin Kane,Physics,Sophomore
7699,Sharon Cook,Information Technology,Sophomore
7700,Christine Lopez,Physics,Sophomore
7701,Joshua Chapman,Physics,Junior
7702,Jeremiah Hernandez,Mechanical Engineering,Senior
7703,Jacob Allen,Civil Engineering,Junior
7704,Matthew Townsend,Physics,Senior
7705,Diane Hughes,Data Science,Sophomore
7706,Anna Whitehead,Marketing,Junior
7707,Frances Williams,Information Technology,Sophomore
7708,Kimberly Adams,Chemistry,Sophomore
7709,Joshua Jacobs,Civil Engineering,Senior
7710,Robert Frank,Psychology,Junior
7711,Richard Peterson,Electrical Engineering,Junior
7712,Roger White,Electrical Engineering,Sophomore
7713,Jessica Castro,Finance,Senior
7714,Dawn Jones,Mathematics,Senior
7715,Parker Brown,Economics,Senior
7716,Shaun Wood,Economics,Junior
7717,Brian Allen,Chemistry,Senior
7718,Julie Lee,Economics,Sophomore
7719,Kimberly Elliott,Information Technology,Junior
7720,Stephen Kirby,Civil Engineering,Junior
7721,Pamela Walker,Mechanical Engineering,Sophomore
7722,Sarah Clements,Chemistry,Senior
7723,Julie Gillespie,Psychology,Sophomore
7724,Audrey Koch,Electrical Engineering,Senior
7725,Brenda Anderson,Mechanical Engineering,Sophomore
7726,Marissa Dorsey,Mechanical Engineering,Sophomore
7727,Richard Brown,Information Technology,Junior
7728,Bradley Jones,Computer Science,Sophomore
7729,Michelle Ramirez,Computer Science,Senior
7730,Michael Burns,Mathematics,Junior
7731,Tracey Bailey,Psychology,Junior
7732,Sarah Holt,Mathematics,Junior
7733,John Todd,Information Technology,Junior
7734,Rachel Berger,Mathematics,Senior
7735,Megan Aguilar,Civil Engineering,Senior
7736,James Mckinney,Finance,Junior
7737,Raymond Powell,Civil Engineering,Junior
7738,Edward Lawson,Mechanical Engineering,Junior
7739,Jamie Bond,Electrical Engineering,Sophomore
7740,Richard Smith,Psychology,Senior
7741,Holly Martin,Information Technology,Sophomore
7742,Diane Taylor,Mathematics,Junior
7743,Melanie Diaz,Biology,Junior
7744,Lori Krueger,Psychology,Senior
7745,Ryan Riley,Finance,Sophomore
7746,Dana Hanson,Civil Engineering,Junior
7747,Alex Steele,Mathematics,Sophomore
7748,David Williams,Physics,Junior
7749,Johnathan Davidson,Data Science,Senior
7750,Terry Murphy,Physics,Senior
7751,Anne Jones,Electrical Engineering,Sophomore
7752,Susan Barnes,Data Science,Junior
7753,Andrew Morales,Information Technology,Senior
7754,Michelle Caldwell,Information Technology,Sophomore
7755,Susan Harper,Computer Science,Junior
7756,Tamara Harris,Data Science,Junior
7757,Jordan Reeves,Computer Science,Junior
7758,Steven Greene,Electrical Engineering,Senior
7759,Kelly Kennedy,Economics,Junior
7760,David Sanchez,Physics,Sophomore
7761,Kathy Gutierrez,Finance,Sophomore
7762,Sarah Shelton,Chemistry,Junior
7763,Christopher Mcdowell,Mathematics,Sophomore
7764,Zachary Simpson,Biology,Senior
7765,Matthew Henderson,Biology,Senior
7766,Joseph Collins,Chemistry,Sophomore
7767,Deborah Small,Economics,Junior
7768,Virginia Jimenez,Chemistry,Sophomore
7769,Aaron Cochran,Computer Science,Senior
7770,Morgan Barrett,Biology,Senior
7771,James Williams,Biology,Sophomore
7772,Paul Tyler,Physics,Sophomore
7773,Kevin Hansen,Biology,Sophomore
7774,Daniel Thomas,Marketing,Junior
7775,Jennifer Pearson,Finance,Senior
7776,Sherry Horton,Economics,Senior
7777,David Roach,Biology,Sophomore
7778,Susan James,Electrical Engineering,Sophomore
7779,Sandra Gonzalez,Electrical Engineering,Sophomore
7780,Terry Brown,Information Technology,Sophomore
7781,Anthony Hoover,Information Technology,Sophomore
7782,Andrea Ramos,Computer Science,Senior
7783,Aaron Shepard,Physics,Sophomore
7784,Kim Williams,Information Technology,Senior
7785,Vickie Hall,Information Technology,Junior
7786,Diana Rogers,Mathematics,Senior
7787,Lindsay White,Mechanical Engineering,Senior
7788,Lisa Hall,Biology,Junior
7789,Michelle Schultz,Biology,Sophomore
7790,Brandon Townsend,Mathematics,Senior
7791,Joseph Day,Psychology,Senior
7792,Rita Taylor,Physics,Junior
7793,Mark Meyer,Mathematics,Sophomore
7794,William Juarez,Civil Engineering,Sophomore
7795,Jimmy Terry,Chemistry,Senior
7796,Jimmy Smith,Physics,Senior
7797,Mitchell Jones,Marketing,Junior
7798,Yolanda Johnson,Mechanical Engineering,Sophomore
7799,Joshua Lewis,Information Technology,Sophomore
7800,Dana Atkins,Finance,Senior
7801,Timothy Jacobs,Marketing,Junior
7802,Donna Taylor,Mechanical Engineering,Junior
7803,Victoria Burgess,Psychology,Senior
7804,Jay Hall,Mathematics,Sophomore
7805,Dr. Heather Johnson PhD,Chemistry,Senior
7806,John Mendoza,Information Technology,Sophomore
7807,Katrina Mendoza,Data Science,Junior
7808,Beth Schmidt,Economics,Sophomore
7809,Claire Mcintosh,Computer Science,Senior
7810,Joseph Ortega,Economics,Junior
7811,Brandon Pena,Chemistry,Sophomore
7812,Rachel Martin,Data Science,Junior
7813,Carolyn Moore,Information Technology,Sophomore
7814,Jeffrey Robertson,Electrical Engineering,Sophomore
7815,Alexandra Lyons,Marketing,Junior
7816,Mason Miller,Economics,Senior
7817,Robert Jackson,Computer Science,Junior
7818,Margaret Lowe,Psychology,Sophomore
7819,Tracy Smith,Economics,Sophomore
7820,Kevin Stokes,Computer Science,Sophomore
7821,Ashley Morris,Marketing,Senior
7822,Karen Hernandez,Physics,Sophomore
7823,Larry Crawford,Finance,Senior
7824,Joshua Lopez,Data Science,Sophomore
7825,Tina Patel,Civil Engineering,Sophomore
7826,Thomas Sellers,Information Technology,Junior
7827,Donna Mejia,Civil Engineering,Senior
7828,Travis Hughes,Chemistry,Junior
7829,Mr. Kenneth Ashley,Economics,Senior
7830,Tyler Roy,Chemistry,Senior
7831,Heather Davis,Physics,Senior
7832,Angela Wilson,Economics,Junior
7833,Kelly Williams,Chemistry,Junior
7834,Heather Williams,Computer Science,Junior
7835,Catherine Nelson,Physics,Senior
7836,Catherine Gould,Chemistry,Senior
7837,Stacy Bailey,Civil Engineering,Senior
7838,Anthony Hall,Psychology,Senior
7839,Charles Gonzalez,Economics,Sophomore
7840,Nicholas Hernandez,Physics,Senior
7841,Amy Hunter,Finance,Senior
7842,Amanda Hill,Electrical Engineering,Sophomore
7843,Tracy Morales,Data Science,Junior
7844,Haley Cowan,Psychology,Sophomore
7845,Samuel Russell,Electrical Engineering,Sophomore
7846,Bryan Castro,Chemistry,Junior
7847,Stephen Smith,Computer Science,Sophomore
7848,Margaret Smith,Marketing,Senior
7849,Dennis Thompson,Mechanical Engineering,Junior
7850,Michael Taylor,Chemistry,Sophomore
7851,Laura Cox,Mechanical Engineering,Sophomore
7852,Ricky Reid,Mathematics,Junior
7853,Melissa Nguyen DVM,Electrical Engineering,Sophomore
7854,Renee Farmer,Physics,Senior
7855,Tracy Woodward,Electrical Engineering,Senior
7856,Jason Waters,Economics,Senior
7857,Anthony James DVM,Data Science,Junior
7858,Heidi Torres,Electrical Engineering,Junior
7859,Colleen Rivera,Chemistry,Junior
7860,James Patterson,Marketing,Junior
7861,Kimberly Carson,Physics,Junior
7862,Shane Gonzalez,Mathematics,Sophomore
7863,Debra Gonzalez,Marketing,Senior
7864,Patrick Perez,Mechanical Engineering,Junior
7865,Heather Payne,Psychology,Senior
7866,Christopher Butler,Information Technology,Junior
7867,Jeffrey Myers V,Civil Engineering,Junior
7868,Christian Valencia,Marketing,Junior
7869,Kaitlyn Warren,Physics,Sophomore
7870,Jordan Lynch,Computer Science,Junior
7871,Raymond Santos,Electrical Engineering,Sophomore
7872,Lisa Robinson,Economics,Senior
7873,Darlene Sanchez,Data Science,Senior
7874,Jessica Harper,Physics,Senior
7875,Joseph Kelly,Finance,Senior
7876,Rachel Flores,Data Science,Junior
7877,Zachary Johnson,Economics,Junior
7878,Derrick Ford,Information Technology,Junior
7879,Alejandra Ellis,Computer Science,Junior
7880,Thomas Chang,Computer Science,Sophomore
7881,Latoya Terry,Physics,Senior
7882,Thomas Burns,Information Technology,Sophomore
7883,William Edwards,Economics,Junior
7884,Tammy Estrada,Computer Science,Junior
7885,Abigail Hart,Chemistry,Senior
7886,Javier Rogers,Psychology,Sophomore
7887,Ashley Johnson MD,Computer Science,Junior
7888,Abigail Riddle,Data Science,Junior
7889,Cody Hart,Physics,Senior
7890,Greg Dyer,Electrical Engineering,Senior
7891,John Baker,Data Science,Sophomore
7892,Megan Hall,Mechanical Engineering,Junior
7893,John Garrison,Data Science,Senior
7894,Chelsea Salinas,Mathematics,Junior
7895,Ashlee Thomas,Marketing,Sophomore
7896,Laura Hill,Physics,Sophomore
7897,Jennifer Lopez,Computer Science,Junior
7898,Dennis Arnold,Chemistry,Sophomore
7899,Jamie White,Civil Engineering,Senior
7900,Ashley Williams,Electrical Engineering,Junior
7901,Danny Lee,Biology,Junior
7902,Hayley Carter,Information Technology,Junior
7903,Debbie Sherman,Physics,Senior
7904,Rebecca Colon,Physics,Sophomore
7905,Lauren Nguyen,Marketing,Junior
7906,Max Leblanc,Electrical Engineering,Junior
7907,Hunter Campos,Civil Engineering,Senior
7908,Jesse Johnson,Data Science,Senior
7909,Brandy Lopez,Civil Engineering,Sophomore
7910,Jennifer Gonzalez,Physics,Sophomore
7911,James Cuevas,Biology,Senior
7912,Brandon Stewart,Mathematics,Junior
7913,Victor Ball,Physics,Sophomore
7914,Nicole Juarez,Physics,Senior
7915,Brian Mullins,Electrical Engineering,Junior
7916,David Wilson,Finance,Sophomore
7917,Mary Myers,Biology,Junior
7918,Marc Brown,Information Technology,Sophomore
7919,Angela Collier,Finance,Junior
7920,Richard Young,Mechanical Engineering,Junior
7921,Gabriella Jones,Finance,Senior
7922,Teresa Collins,Mechanical Engineering,Junior
7923,Gary Gilbert,Economics,Junior
7924,Brenda Nicholson,Biology,Junior
7925,Michele Barnes,Biology,Junior
7926,Robert Meza,Economics,Sophomore
7927,Cindy Harrington,Finance,Sophomore
7928,Kiara Hawkins,Civil Engineering,Junior
7929,Elizabeth Cooper,Information Technology,Sophomore
7930,Mary Santos,Marketing,Junior
7931,Jacob Cabrera,Civil Engineering,Sophomore
7932,Jacob Trevino,Marketing,Senior
7933,Christopher Bowen,Chemistry,Sophomore
7934,David Ruiz,Marketing,Senior
7935,Jessica Owens,Marketing,Junior
7936,Amy Higgins,Computer Science,Junior
7937,Alexander Mitchell,Data Science,Junior
7938,Steven Boyd,Electrical Engineering,Sophomore
7939,Maria Wright,Economics,Senior
7940,Jacqueline Herman,Economics,Sophomore
7941,Andrew Delgado,Information Technology,Sophomore
7942,William Webb,Physics,Senior
7943,Marvin Flores,Information Technology,Junior
7944,Michael Wilson,Marketing,Sophomore
7945,Julie Martinez,Psychology,Junior
7946,Toni Lamb,Marketing,Junior
7947,Cindy Martin,Mechanical Engineering,Junior
7948,Jeffery Jennings,Psychology,Sophomore
7949,Anthony Gordon,Information Technology,Senior
7950,Luke Moore,Marketing,Senior
7951,Danielle Bradley,Finance,Senior
7952,Frank Robinson,Mechanical Engineering,Sophomore
7953,Richard Wilson,Mechanical Engineering,Sophomore
7954,Chad Palmer,Finance,Sophomore
7955,Aaron Schneider,Finance,Senior
7956,Kurt Montgomery,Economics,Sophomore
7957,Jacqueline Gonzalez,Mathematics,Senior
7958,Evan Smith,Electrical Engineering,Sophomore
7959,Abigail Parsons MD,Physics,Senior
7960,Dana Snyder,Physics,Senior
7961,Stacy Garner,Computer Science,Junior
7962,Gregory Brown,Marketing,Senior
7963,Kathryn Chavez,Mathematics,Sophomore
7964,David Maxwell,Information Technology,Sophomore
7965,Larry Higgins,Data Science,Senior
7966,Jason Norris,Information Technology,Senior
7967,Elizabeth Jones,Information Technology,Sophomore
7968,Brianna Mccormick,Mathematics,Sophomore
7969,Anne Jones,Economics,Sophomore
7970,Joshua Anderson,Psychology,Senior
7971,Anthony Christensen,Economics,Junior
7972,David Brooks,Computer Science,Sophomore
7973,Eric Hernandez,Physics,Junior
7974,Joseph Payne,Economics,Sophomore
7975,David Johnson,Psychology,Sophomore
7976,Christina Simon,Psychology,Senior
7977,Megan Mills,Physics,Senior
7978,Mandy Walker,Electrical Engineering,Junior
7979,Cynthia Cunningham,Psychology,Senior
7980,Angelica Mays,Marketing,Sophomore
7981,David James,Biology,Sophomore
7982,Paul Watkins,Electrical Engineering,Sophomore
7983,John Olson,Data Science,Sophomore
7984,Alexander Anderson,Psychology,Senior
7985,Mitchell Deleon,Electrical Engineering,Sophomore
7986,Susan Bryant,Data Science,Senior
7987,Derrick Diaz,Mechanical Engineering,Senior
7988,Rebecca Lambert,Finance,Sophomore
7989,Erica White,Economics,Junior
7990,Joseph Miller,Physics,Junior
7991,Richard Molina,Electrical Engineering,Sophomore
7992,Rebecca Torres,Marketing,Junior
7993,Jack Jacobs,Chemistry,Senior
7994,James Morgan,Physics,Junior
7995,Lindsay Chavez,Biology,Senior
7996,Mr. Jeremy Cohen Jr.,Civil Engineering,Sophomore
7997,Kathryn Perry,Economics,Junior
7998,Jeffery Richards,Psychology,Junior
7999,Chad Morales,Data Science,Sophomore
8000,Tammy Alexander,Physics,Junior
8001,Alexander Cox,Information Technology,Senior
8002,Brett Stephens,Biology,Sophomore
8003,Karen Mitchell,Marketing,Junior
8004,Carol Taylor DDS,Computer Science,Senior
8005,Pam Roberts,Electrical Engineering,Senior
8006,Benjamin Phillips,Marketing,Junior
8007,James Snyder,Computer Science,Junior
8008,Daniel Phillips,Data Science,Junior
8009,Andrea Bryant,Mechanical Engineering,Junior
8010,Melinda Thompson,Physics,Sophomore
8011,Jade Phillips,Data Science,Junior
8012,Kyle Mooney,Finance,Senior
8013,Christine Leblanc,Mathematics,Junior
8014,Alexander Wright,Mechanical Engineering,Senior
8015,Joshua Cunningham,Biology,Senior
8016,Stephanie Mcintosh,Information Technology,Sophomore
8017,Juan Chan,Electrical Engineering,Sophomore
8018,Allen Weaver,Chemistry,Senior
8019,Mr. Martin Morales,Mechanical Engineering,Senior
8020,Ryan Cannon,Chemistry,Junior
8021,Catherine Crane,Mechanical Engineering,Sophomore
8022,Michelle Gould,Physics,Senior
8023,Mathew Olson,Physics,Junior
8024,Gary Walker,Information Technology,Senior
8025,Terry Williams,Economics,Junior
8026,Melissa Riley,Economics,Senior
8027,Jesse Anderson,Electrical Engineering,Sophomore
8028,John Stone,Marketing,Senior
8029,Joshua Griffin,Finance,Senior
8030,Virginia Morales,Finance,Junior
8031,Ronald Cook,Data Science,Senior
8032,Louis Tyler,Chemistry,Senior
8033,Mary Wall,Marketing,Junior
8034,Dustin Mendez,Marketing,Senior
8035,Amy Martin,Psychology,Junior
8036,Ashley Martinez,Information Technology,Sophomore
8037,Scott Gibbs,Computer Science,Senior
